track_id	colour_group	bins	coverage	sample_id
macrophage_naive	2	10538	15.9230769230769	macrophage_naive_2
macrophage_naive	0	325	2.66666666666667	macrophage_naive_0
macrophage_naive	0	3978	3.48717948717949	macrophage_naive_0
macrophage_naive	0	86	0	macrophage_naive_0
macrophage_naive	1	488	0.84375	macrophage_naive_1
macrophage_naive	0	6577	0.41025641025641	macrophage_naive_0
macrophage_naive	1	7526	37.375	macrophage_naive_1
macrophage_naive	0	1945	2.15384615384615	macrophage_naive_0
macrophage_naive	0	9163	19.025641025641	macrophage_naive_0
macrophage_naive	1	10870	35.21875	macrophage_naive_1
macrophage_naive	0	7118	1.41025641025641	macrophage_naive_0
macrophage_naive	2	5583	36.7692307692308	macrophage_naive_2
macrophage_naive	2	11891	5.76923076923077	macrophage_naive_2
macrophage_naive	1	8310	70.65625	macrophage_naive_1
macrophage_naive	0	3139	2.17948717948718	macrophage_naive_0
macrophage_naive	2	3929	0.769230769230769	macrophage_naive_2
macrophage_naive	2	8647	25.2307692307692	macrophage_naive_2
macrophage_naive	1	9224	14.40625	macrophage_naive_1
macrophage_naive	2	4555	32.3846153846154	macrophage_naive_2
macrophage_naive	0	394	68.8461538461538	macrophage_naive_0
macrophage_naive	1	3116	1.15625	macrophage_naive_1
macrophage_naive	2	9153	5.46153846153846	macrophage_naive_2
macrophage_naive	1	4776	0.53125	macrophage_naive_1
macrophage_naive	2	11713	6.38461538461539	macrophage_naive_2
macrophage_naive	2	1844	0.461538461538462	macrophage_naive_2
macrophage_naive	1	10408	36.78125	macrophage_naive_1
macrophage_naive	2	5406	0	macrophage_naive_2
macrophage_naive	2	585	0.615384615384615	macrophage_naive_2
macrophage_naive	1	928	0.15625	macrophage_naive_1
macrophage_naive	0	8652	79.3333333333333	macrophage_naive_0
macrophage_naive	1	977	0.09375	macrophage_naive_1
macrophage_naive	0	2152	2.15384615384615	macrophage_naive_0
macrophage_naive	0	10144	31.4358974358974	macrophage_naive_0
macrophage_naive	1	6356	1.875	macrophage_naive_1
macrophage_naive	1	5106	0.483915441176471	macrophage_naive_1
macrophage_naive	1	9769	6.09375	macrophage_naive_1
macrophage_naive	1	8944	20.21875	macrophage_naive_1
macrophage_naive	2	11855	5.76923076923077	macrophage_naive_2
macrophage_naive	1	9011	17.96875	macrophage_naive_1
macrophage_naive	0	4864	0.435897435897436	macrophage_naive_0
macrophage_naive	2	830	0.461538461538462	macrophage_naive_2
macrophage_naive	2	7775	0.230769230769231	macrophage_naive_2
macrophage_naive	0	4469	63.8461538461538	macrophage_naive_0
macrophage_naive	1	2799	1.25	macrophage_naive_1
macrophage_naive	0	7968	67.8974358974359	macrophage_naive_0
macrophage_naive	1	8865	25.65625	macrophage_naive_1
macrophage_naive	2	6283	1.23076923076923	macrophage_naive_2
macrophage_naive	0	1726	2.05128205128205	macrophage_naive_0
macrophage_naive	2	8157	26.7692307692308	macrophage_naive_2
macrophage_naive	0	2483	1.20512820512821	macrophage_naive_0
macrophage_naive	1	5522	88.125	macrophage_naive_1
macrophage_naive	2	7916	29.1538461538462	macrophage_naive_2
macrophage_naive	2	1380	0.307692307692308	macrophage_naive_2
macrophage_naive	1	5638	0.84375	macrophage_naive_1
macrophage_naive	1	3278	35.625	macrophage_naive_1
macrophage_naive	0	4685	0.615384615384615	macrophage_naive_0
macrophage_naive	0	10623	29.1282051282051	macrophage_naive_0
macrophage_naive	1	1801	1.15625	macrophage_naive_1
macrophage_naive	1	5732	0.65625	macrophage_naive_1
macrophage_naive	0	5794	0.897435897435897	macrophage_naive_0
macrophage_naive	1	5384	0.40625	macrophage_naive_1
macrophage_naive	2	10015	9.76923076923077	macrophage_naive_2
macrophage_naive	1	12235	5.84375	macrophage_naive_1
macrophage_naive	1	5611	80.09375	macrophage_naive_1
macrophage_naive	2	7108	0.692307692307692	macrophage_naive_2
macrophage_naive	0	11300	20.8974358974359	macrophage_naive_0
macrophage_naive	1	6183	1.09375	macrophage_naive_1
macrophage_naive	0	167	0	macrophage_naive_0
macrophage_naive	1	11275	27.625	macrophage_naive_1
macrophage_naive	1	4893	0.8125	macrophage_naive_1
macrophage_naive	0	4076	2.97435897435897	macrophage_naive_0
macrophage_naive	1	5307	0.3125	macrophage_naive_1
macrophage_naive	1	2275	1.6875	macrophage_naive_1
macrophage_naive	0	10446	29.8205128205128	macrophage_naive_0
macrophage_naive	2	11503	4.46153846153846	macrophage_naive_2
macrophage_naive	0	8957	19.8974358974359	macrophage_naive_0
macrophage_naive	2	1422	0.153846153846154	macrophage_naive_2
macrophage_naive	0	5483	84.7435897435897	macrophage_naive_0
macrophage_naive	2	10990	13.3076923076923	macrophage_naive_2
macrophage_naive	0	5625	0.948717948717949	macrophage_naive_0
macrophage_naive	2	11640	5.92307692307692	macrophage_naive_2
macrophage_naive	1	8332	70.65625	macrophage_naive_1
macrophage_naive	1	63	0	macrophage_naive_1
macrophage_naive	0	10749	30.4871794871795	macrophage_naive_0
macrophage_naive	1	3646	45.875	macrophage_naive_1
macrophage_naive	2	1030	0	macrophage_naive_2
macrophage_naive	2	1500	0	macrophage_naive_2
macrophage_naive	2	9941	10.5384615384615	macrophage_naive_2
macrophage_naive	1	5058	0.59375	macrophage_naive_1
macrophage_naive	1	7719	49.9375	macrophage_naive_1
macrophage_naive	2	7397	35.4615384615385	macrophage_naive_2
macrophage_naive	1	3434	44.03125	macrophage_naive_1
macrophage_naive	2	336	14.9230769230769	macrophage_naive_2
macrophage_naive	2	2152	0.230769230769231	macrophage_naive_2
macrophage_naive	1	996	0.09375	macrophage_naive_1
macrophage_naive	0	8015	78.2307692307692	macrophage_naive_0
macrophage_naive	1	10041	20.21875	macrophage_naive_1
macrophage_naive	2	12018	5.76923076923077	macrophage_naive_2
macrophage_naive	1	4913	0.8125	macrophage_naive_1
macrophage_naive	2	7852	24.2307692307692	macrophage_naive_2
macrophage_naive	0	10086	21.6666666666667	macrophage_naive_0
macrophage_naive	1	10493	31.25	macrophage_naive_1
macrophage_naive	0	9735	2.38461538461538	macrophage_naive_0
macrophage_naive	2	6411	1.15384615384615	macrophage_naive_2
macrophage_naive	1	11621	12.65625	macrophage_naive_1
macrophage_naive	0	6738	0.435897435897436	macrophage_naive_0
